11,0.03775,0.014256,0.038699,0.023299,0.059899,0.088312,0.058636,0.026459,0.042748,0.038351,0.0216,0.0065081,0.028289,0.062314,0.10185,0.12452,0.11751,0.10699,0.10543,0.097905,0.098719,0.096669,0.094081,0.097152,0.093881,0.087367,0.087183,0.069191,0.044728,0.036205,0.052669,0.065534,0.060067,0.044777,0.036274,0.02004,0.040459,0.039027,0.029039,0.028711,0.017445,0.012131,0.020959,0.034722,0.032164,0.018916,0.019683,0.026641,0.025818,0.0016942,0.065038,0.053347,0.043817,0.035346,0.025538,0.044993,0.034956,0.036567,0.050343,0.045562,1
12,0.024108,0.019328,0.036793,0.036557,0.05693,0.045456,0.033637,0.048217,0.057679,0.062845,0.062289,0.075823,0.072324,0.059675,0.041019,0.036654,0.030191,0.039026,0.059936,0.068408,0.078982,0.079346,0.074313,0.08426,0.089855,0.092313,0.093234,0.090732,0.088242,0.076584,0.062036,0.046617,0.046418,0.029388,0.015032,0.0047127,0.012037,0.015697,0.019372,0.026681,0.013729,0.031446,0.060547,0.076708,0.07557,0.075763,0.084,0.074281,0.059986,0.061839,0.070573,0.052087,0.050308,0.037983,0.011284,0.018689,0.038523,0.011512,0.016551,0.024468,2
13,0.012521,0.01316,0.0028577,0.0056542,0.014622,0.035694,0.02195,0.041385,0.027135,0.033032,0.025059,0.021992,0.014799,0.012131,0.015175,0.020256,0.028711,0.050605,0.054466,0.058326,0.061992,0.067503,0.063074,0.058272,0.047862,0.052998,0.064387,0.0805,0.10117,0.1023,0.097161,0.087791,0.08148,0.082329,0.080587,0.081988,0.072622,0.059986,0.061495,0.05516,0.051653,0.034985,0.039344,0.041023,0.03699,0.022798,0.027816,0.035166,0.033619,0.043485,0.010032,0.020163,0.012442,0.010551,0.023756,0.013152,0.024255,0.023024,0.035171,0.026156,1
14,0.024295,0.01645,0.051916,0.060831,0.031768,0.020158,0.019512,0.019409,0.04278,0.038491,0.051912,0.057798,0.047645,0.029541,0.013533,0.023941,0.042997,0.054655,0.066886,0.066242,0.069879,0.075388,0.071353,0.068143,0.074892,0.085753,0.092898,0.094562,0.08985,0.073493,0.034265,0.024815,0.040368,0.072434,0.10597,0.12204,0.11999,0.11243,0.085555,0.067321,0.072421,0.067816,0.086384,0.10067,0.079392,0.05688,0.032067,0.018993,0.032081,0.032755,0.0083027,0.035285,0.054095,0.0094959,0.020787,0.040148,0.0078473,0.0060945,0.022758,0.021937,2
15,0.035508,0.0052091,0.076445,0.044064,0.024717,0.039853,0.045781,0.063274,0.024019,0.0097696,0.037384,0.084024,0.072121,0.057752,0.0030276,0.0089331,0.030487,0.060591,0.046732,0.062825,0.068002,0.07438,0.082412,0.085164,0.096535,0.080544,0.06119,0.048104,0.048734,0.050558,0.057226,0.064411,0.080244,0.079225,0.079008,0.078361,0.067829,0.04216,0.021898,0.074339,0.084787,0.10802,0.10335,0.068207,0.044243,0.037301,0.03008,0.049458,0.035706,0.019766,0.0089946,0.039065,0.063832,0.059085,0.055827,0.096908,0.051364,0.014898,0.037929,0.10294,1
16,0.033078,0.041124,0.034293,0.03841,0.046761,0.030381,0.034958,0.027547,0.020254,0.01716,0.043047,0.084097,0.10289,0.10613,0.11505,0.11246,0.072596,0.050698,0.032354,0.037347,0.051022,0.06814,0.073883,0.089507,0.096535,0.072735,0.052146,0.058364,0.087361,0.073571,0.060378,0.070821,0.049621,0.045911,0.042425,0.033093,0.012642,0.010436,0.019063,0.011716,0.031586,0.020957,0.040275,0.052304,0.030881,0.063617,0.067783,0.024572,0.039112,0.07624,0.058119,0.042846,0.065996,0.023212,0.044543,0.085833,0.070626,0.038598,0.022068,0.016031,1
17,0.040367,0.016998,0.020719,0.014818,0.045128,0.05926,0.057874,0.038165,0.037652,0.024242,0.040074,0.018871,0.022491,0.018719,0.012074,0.01771,0.024513,0.034166,0.040308,0.043655,0.057031,0.062866,0.070213,0.073933,0.076968,0.085452,0.082111,0.075167,0.080836,0.080134,0.081099,0.08971,0.08835,0.092061,0.095854,0.10056,0.099562,0.08856,0.07069,0.06328,0.051797,0.032618,0.032431,0.04559,0.033894,0.032455,0.020885,0.017113,0.019666,0.025978,0.006227,0.021843,0.026507,0.050645,0.079583,0.084448,0.03353,0.012189,0.0041377,0.019406,1
18,0.037563,0.015901,0.014646,0.023884,0.040601,0.012014,0.045273,0.036381,0.043332,0.033564,0.044635,0.033557,0.046066,0.052781,0.047713,0.032749,0.035671,0.042665,0.052948,0.053145,0.055878,0.06227,0.066953,0.072631,0.086206,0.088268,0.093234,0.092529,0.085722,0.085256,0.08482,0.070907,0.055403,0.032776,0.020888,0.039842,0.041876,0.053721,0.06164,0.041046,0.024154,0.056602,0.054002,0.042399,0.04084,0.034646,0.056602,0.0467,0.053834,0.063251,0.01107,0.031924,0.024343,0.029543,0.044543,0.025611,0.032103,0.019638,0.005517,0.015187,1
19,0.065969,0.097738,0.038818,0.026516,0.027463,0.045744,0.055029,0.029897,0.0096726,0.024634,0.027622,0.023686,0.050758,0.05767,0.038283,0.019365,0.023936,0.012469,0.01335,0.015743,0.013298,0.032394,0.014299,0.021995,0.055566,0.073918,0.066737,0.056718,0.056484,0.070256,0.096946,0.12706,0.12571,0.1016,0.12362,0.14866,0.15121,0.13614,0.10262,0.067282,0.053366,0.049119,0.072265,0.092529,0.084162,0.072776,0.060806,0.067574,0.061414,0.0098829,0.033903,0.06847,0.13091,0.022685,0.11997,0.074758,0.026396,0.065008,0.064135,0.044718,1
20,0.017006,0.029198,0.024529,0.049231,0.048765,0.045918,0.049287,0.037947,0.024117,0.02343,0.040459,0.021726,0.0069707,0.037969,0.054151,0.031734,0.017807,0.021976,0.020325,0.023346,0.024226,0.045852,0.066333,0.067356,0.073975,0.077015,0.065721,0.071489,0.075534,0.071283,0.06134,0.047299,0.079811,0.13046,0.12646,0.099873,0.054868,0.054517,0.049101,0.05023,0.056607,0.076621,0.10742,0.067684,0.021145,0.0062057,0.036826,0.046888,0.04032,0.043767,0.10378,0.047047,0.060586,0.05381,0.015441,0.067143,0.069913,0.029118,0.048963,0.091124,1
21,0.079986,0.07608,0.084303,0.060247,0.090182,0.088023,0.078402,0.017015,0.0198,0.0031632,0.032157,0.059831,0.067925,0.076655,0.082439,0.084208,0.092812,0.094452,0.093024,0.096822,0.088263,0.081978,0.083842,0.090517,0.082586,0.057832,0.03859,0.030912,0.031444,0.028504,0.042619,0.063459,0.074507,0.076284,0.076619,0.068668,0.067415,0.075666,0.077723,0.085707,0.076385,0.070864,0.062852,0.069527,0.059614,0.059369,0.046667,0.033097,0.049769,0.03332,0.0031135,0.059648,0.09683,0.041676,0.035634,0.090678,0.063492,0.056882,0.077928,0.041343,2
22,0.022987,0.042358,0.020123,0.030513,0.026572,0.0058913,0.0092476,0.025197,0.036418,0.023374,0.014041,0.020492,0.045705,0.05231,0.034106,0.031734,0.020611,0.037831,0.071267,0.086283,0.082349,0.08754,0.053115,0.03549,0.057661,0.077663,0.093234,0.082013,0.063748,0.051239,0.049872,0.036612,0.041977,0.039418,0.04067,0.04011,0.063594,0.079197,0.071599,0.04876,0.036788,0.028866,0.012649,0.0092721,0.024939,0.028573,0.040291,0.027894,0.014722,0.061274,0.065038,0.055868,0.14335,0.11817,0.043949,0.08168,0.018548,0.062299,0.0062066,0.037125,1
23,0.035695,0.023715,0.03465,0.029343,0.034366,0.039853,0.029267,0.048,0.078647,0.087731,0.12263,0.12675,0.099102,0.070374,0.052327,0.060736,0.062269,0.051681,0.050024,0.055892,0.076255,0.096484,0.09999,0.095511,0.095879,0.085978,0.076797,0.065787,0.045891,0.036618,0.031923,0.056339,0.0619,0.049374,0.021316,0.028588,0.051079,0.058273,0.10327,0.10643,0.066702,0.0095509,0.076751,0.093189,0.11521,0.12076,0.095598,0.053846,0.065919,0.075393,0.043243,0.016802,0.073569,0.072274,0.10215,0.09137,0.078473,0.082614,0.078617,0.057374,2
24,0.056999,0.04976,0.025482,0.022129,0.033846,0.038409,0.047712,0.042299,0.082282,0.087535,0.056166,0.063411,0.05457,0.044577,0.021139,0.019319,0.012482,0.023304,0.021512,0.017194,0.0053696,0.018557,0.040386,0.055348,0.063491,0.070145,0.07965,0.085909,0.087695,0.099241,0.11474,0.12112,0.10735,0.092538,0.09224,0.10181,0.11682,0.10871,0.10404,0.1183,0.11555,0.10585,0.12323,0.15881,0.16478,0.15939,0.17914,0.1742,0.15678,0.11972,0.093752,0.084012,0.037866,0.036928,0.051075,0.061606,0.052791,0.028441,0.037929,0.017719,2
25,0.15997,0.062235,0.045486,0.01979,0.028576,0.030843,0.10874,0.13534,0.092085,0.077009,0.069361,0.022887,0.02301,0.092448,0.12287,0.10462,0.099546,0.074786,0.046316,0.03038,0.055553,0.07913,0.086422,0.090391,0.090473,0.058629,0.056164,0.064397,0.051061,0.064453,0.060175,0.03411,0.041411,0.029806,0.078256,0.11015,0.1238,0.076566,0.025732,0.067824,0.092529,0.089711,0.074863,0.061493,0.072836,0.092853,0.11052,0.12668,0.14568,0.10109,0.044281,0.07225,0.074651,0.041676,0.021974,0.035302,0.18406,0.069071,0.025516,0.031218,1
26,0.048589,0.04976,0.016194,0.026516,0.015884,0.019522,0.033281,0.060925,0.059821,0.065896,0.069695,0.059081,0.037561,0.0068738,0.023747,0.026674,0.03067,0.04216,0.045447,0.050823,0.059779,0.076046,0.080612,0.085854,0.091052,0.093852,0.087407,0.071895,0.072064,0.093281,0.096478,0.064909,0.025556,0.02312,0.024207,0.027785,0.042274,0.029647,0.017427,0.014848,0.017486,0.044258,0.061405,0.051231,0.040142,0.048783,0.04579,0.0025701,0.016919,0.032755,0.062616,0.061329,0.069783,0.024795,0.023162,0.042224,0.028536,0.024378,0.042067,0.09703,2
27,0.073632,0.057574,0.053106,0.053715,0.044312,0.081785,0.048576,0.034901,0.052518,0.071606,0.078868,0.082355,0.076701,0.080828,0.061136,0.03517,0.029388,0.029851,0.041385,0.051113,0.067897,0.068962,0.070063,0.07402,0.074767,0.06351,0.068742,0.07408,0.097317,0.11161,0.10235,0.078993,0.080601,0.074449,0.045847,0.043068,0.03573,0.016615,0.04156,0.06241,0.071306,0.08276,0.079422,0.025478,0.032722,0.018783,0.035393,0.060741,0.064601,0.014118,0.040822,0.061329,0.021638,0.06014,0.019005,0.042916,0.072053,0.046047,0.03655,0.073405,2
28,0.021678,0.10199,0.0437,0.021934,0.005641,0.031478,0.0564,0.04652,0.055439,0.063572,0.081251,0.069726,0.059939,0.047196,0.034453,0.027971,0.032374,0.049331,0.076149,0.081058,0.083209,0.082708,0.080662,0.089118,0.090039,0.089741,0.093234,0.092841,0.087857,0.071216,0.050593,0.046077,0.042245,0.036015,0.034238,0.018732,0.011034,0.012132,0.02615,0.028518,0.0090423,0.0099986,0.036181,0.047929,0.043378,0.054789,0.054569,0.045133,0.035267,0.015813,0.069881,0.059228,0.055718,0.052755,0.020193,0.017997,0.026396,0.029795,0.039309,0.029531,2
29,0.13362,0.11638,0.069896,0.021252,0.063981,0.10402,0.097354,0.082509,0.096077,0.11718,0.12471,0.12699,0.13443,0.14024,0.15636,0.15177,0.12247,0.11567,0.10957,0.11078,0.094178,0.083869,0.083722,0.073263,0.056888,0.051506,0.052612,0.05112,0.04839,0.049542,0.046809,0.036583,0.022024,0.026015,0.018129,0.023608,0.028708,0.024853,0.030293,0.050848,0.04612,0.026414,0.021302,0.057559,0.041816,0.022433,0.041539,0.058108,0.072291,0.024284,0.074724,0.064269,0.065455,0.050645,0.1164,0.029072,0.047084,0.067039,0.057239,0.10462,2
30,0.041301,0.0089102,0.019528,0.047476,0.038522,0.049037,0.041259,0.079768,0.072317,0.050668,0.065313,0.072194,0.059195,0.038726,0.012183,0.041636,0.060212,0.083537,0.095227,0.085814,0.084938,0.087313,0.094391,0.091809,0.093205,0.075504,0.046328,0.037446,0.039012,0.062209,0.092516,0.1215,0.14044,0.13024,0.098436,0.069783,0.024616,0.030253,0.065547,0.10069,0.10688,0.078923,0.054909,0.022451,0.011019,0.026051,0.048608,0.064815,0.083937,0.060992,0.057773,0.037385,0.027588,0.0079132,0.044543,0.040148,0.011414,0.047402,0.051032,0.032062,2
31,0.061484,0.029609,0.045962,0.061124,0.085952,0.085597,0.10437,0.069846,0.082185,0.074798,0.078304,0.076476,0.052202,0.042286,0.032903,0.043853,0.062312,0.078969,0.080775,0.065248,0.047603,0.049234,0.056454,0.051306,0.068685,0.093852,0.089169,0.057588,0.051719,0.044643,0.0061011,0.026322,0.032574,0.021433,0.025918,0.021229,0.026176,0.053461,0.066292,0.085862,0.079667,0.05997,0.030347,0.026221,0.033503,0.027378,0.028555,0.0088385,0.011865,0.035014,0.035978,0.039906,0.081683,0.031125,0.0089085,0.036687,0.011414,0.028441,0.03655,0.062437,2
32,0.068773,0.055243,0.037746,0.028563,0.060864,0.077511,0.058992,0.028852,0.0050311,0.014165,0.023214,0.061573,0.033026,0.026022,0.022306,0.026065,0.020061,0.017063,0.022724,0.012683,0.021699,0.0022515,0.023998,0.024745,0.0023168,0.018048,0.044314,0.066222,0.069049,0.071908,0.089402,0.076364,0.098364,0.12997,0.1404,0.14279,0.12279,0.1172,0.11687,0.12992,0.12459,0.1099,0.093199,0.062676,0.042458,0.026582,0.037149,0.047139,0.062184,0.049415,0.020065,0.038225,0.086552,0.084408,0.048106,0.048454,0.096308,0.04537,0.053791,0.057374,1
33,0.04317,0.048115,0.0035722,0.029636,0.025162,0.049672,0.08831,0.058792,0.034503,0.0097136,0.014733,0.033436,0.051299,0.082608,0.095261,0.10693,0.10596,0.10304,0.094321,0.09632,0.10488,0.09122,0.080562,0.085106,0.087519,0.088503,0.082475,0.061465,0.030048,0.027042,0.037872,0.032476,0.03393,0.022821,0.015297,0.005233,0.017085,0.023763,0.024187,0.028112,0.023019,0.0093804,0.018679,0.037997,0.023181,0.021703,0.038997,0.037297,0.054603,0.088382,0.053276,0.044526,0.052472,0.011606,0.030883,0.049838,0.03995,0.025732,0.029654,0.025312,1
34,0.041675,0.051405,0.057631,0.046306,0.048023,0.034135,0.038261,0.0042647,0.022202,0.041626,0.02962,0.040016,0.086469,0.073607,0.031243,0.017741,0.0049167,0.050406,0.090564,0.11081,0.1028,0.091395,0.067113,0.04164,0.032571,0.069131,0.089607,0.069531,0.049129,0.01779,0.038062,0.058215,0.047237,0.049329,0.050273,0.032498,0.039217,0.047179,0.030529,0.05398,0.052809,0.037095,0.051992,0.030238,0.027477,0.042179,0.067414,0.072964,0.085365,0.12396,0.021103,0.060908,0.069242,0.076494,0.034446,0.033918,0.046371,0.062976,0.040688,0.018562,1
35,0.062792,0.040302,0.056679,0.052545,0.058934,0.046437,0.057722,0.05344,0.040086,0.02357,0.0091474,0.016669,0.038463,0.066631,0.083935,0.097218,0.10322,0.10415,0.097747,0.092234,0.10488,0.10089,0.096191,0.093276,0.088021,0.085274,0.073944,0.055574,0.035147,0.047265,0.058644,0.048465,0.042454,0.042493,0.025697,0.0081617,0.018979,0.019972,0.015537,0.035014,0.026095,0.017034,0.009266,0.034887,0.031383,0.016759,0.043849,0.042437,0.028455,0.048003,0.011416,0.063009,0.060045,0.016882,0.020787,0.11698,0.097735,0.010157,0.047584,0.043031,1
36,0.023173,0.059356,0.07192,0.043771,0.044312,0.020504,0.026981,0.014927,0.034146,0.059345,0.042022,0.045992,0.068264,0.041304,0.010797,0.037325,0.05152,0.050579,0.072552,0.070328,0.060838,0.047024,0.044486,0.035859,0.062227,0.083904,0.083706,0.047092,0.03372,0.026228,0.019658,0.052103,0.064672,0.046001,0.044608,0.061086,0.087589,0.071461,0.099929,0.097018,0.064659,0.059736,0.05763,0.063227,0.03222,0.024026,0.028694,0.019934,0.049439,0.047156,0.026984,0.034865,0.030834,0.091793,0.11165,0.037379,0.081327,0.13272,0.10137,0.052312,1
37,0.048963,0.079781,0.13086,0.10558,0.072294,0.13169,0.12352,0.1641,0.1817,0.17339,0.16227,0.17081,0.12507,0.10883,0.11817,0.10824,0.095221,0.10027,0.10926,0.096231,0.083627,0.069261,0.042926,0.035441,0.051463,0.022647,0.04727,0.08069,0.061067,0.095022,0.10774,0.071702,0.027746,0.040433,0.062428,0.045239,0.097381,0.11693,0.097676,0.091237,0.095935,0.055152,0.052188,0.061136,0.058888,0.0058407,0.062285,0.046637,0.014282,0.029931,0.011416,0.097454,0.089798,0.050117,0.1069,0.1689,0.22543,0.11106,0.065514,0.065812,1
38,0.062606,0.035367,0.047391,0.055567,0.039265,0.063014,0.086836,0.073284,0.060535,0.074462,0.081686,0.08596,0.070294,0.040199,0.032465,0.043635,0.040433,0.052703,0.068514,0.07744,0.083575,0.076611,0.082022,0.089973,0.085048,0.082721,0.086717,0.094136,0.086765,0.067734,0.049796,0.03502,0.024513,0.017015,0.014102,0.0011893,0.011177,0.016199,0.016246,0.021789,0.018023,0.021745,0.048144,0.062071,0.050603,0.066769,0.077995,0.065004,0.055042,0.038402,0.044973,0.050407,0.021097,0.02796,0.036822,0.031841,0.032103,0.014898,0.0034481,0.026156,2
39,0.028219,0.043866,0.071325,0.10236,0.086323,0.10015,0.085312,0.048696,0.028856,0.033732,0.021703,0.036726,0.051999,0.057138,0.062085,0.070699,0.097912,0.11695,0.11202,0.084206,0.070644,0.073465,0.083342,0.074817,0.067507,0.061407,0.04699,0.046581,0.050505,0.046439,0.020645,0.0057419,0.0094921,0.044209,0.053238,0.027741,0.007579,0.025909,0.043704,0.038281,0.065546,0.050718,0.042065,0.042894,0.043406,0.014004,0.022779,0.029838,0.02406,0.01666,0.029751,0.025624,0.0081142,0.044314,0.076019,0.037379,0.0078473,0.012866,0.015861,0.052312,1
40,0.018688,0.026594,0.018456,0.047671,0.062274,0.058278,0.08267,0.090125,0.087508,0.0837,0.08307,0.08625,0.089131,0.1064,0.12681,0.13225,0.14088,0.1232,0.10413,0.089431,0.085389,0.090727,0.073013,0.059331,0.06911,0.07938,0.058915,0.045465,0.063647,0.079821,0.07601,0.06019,0.061185,0.059583,0.02552,0.029361,0.037736,0.023174,0.028767,0.060921,0.040628,0.043789,0.031181,0.031063,0.054285,0.072842,0.089175,0.093901,0.084926,0.055344,0.042205,0.054608,0.039489,0.040621,0.044543,0.041532,0.057072,0.012866,0.03655,0.016031,1
41,0.024482,0.027553,0.0053583,0.021155,0.017072,0.027782,0.037702,0.014491,0.044436,0.058198,0.058805,0.048145,0.02671,0.038685,0.053786,0.083443,0.096503,0.10521,0.10059,0.081392,0.077105,0.081402,0.080562,0.047585,0.01867,0.027442,0.058318,0.080812,0.09071,0.087287,0.065416,0.068789,0.060171,0.050911,0.042027,0.034981,0.042974,0.076878,0.078559,0.064073,0.02467,0.035581,0.090748,0.084522,0.026362,0.051272,0.06441,0.048392,0.067567,0.064945,0.0384,0.07057,0.046522,0.02374,0.036822,0.044993,0.021402,0.044693,0.019999,0.044718,2
42,0.1097,0.16587,0.15098,0.14603,0.10659,0.032402,0.042275,0.029244,0.044533,0.06584,0.082199,0.10299,0.11733,0.10053,0.10852,0.11277,0.12734,0.12098,0.10674,0.085814,0.076832,0.053685,0.030967,0.030817,0.021914,0.015392,0.016279,0.017352,0.02072,0.018683,0.035024,0.044116,0.05065,0.066284,0.074435,0.041834,0.026765,0.045569,0.058115,0.037373,0.019282,0.0094443,0.01912,0.019865,0.011298,0.018352,0.049948,0.071397,0.084266,0.074828,0.074379,0.13904,0.060045,0.046424,0.093836,0.084448,0.027109,0.068394,0.15723,0.10462,2
43,0.019996,0.062097,0.034412,0.069508,0.079791,0.058855,0.081603,0.092214,0.099355,0.082188,0.079534,0.083008,0.055405,0.038604,0.021595,0.032484,0.038545,0.043475,0.028683,0.014068,0.0060408,0.012758,0.032387,0.042329,0.055353,0.073439,0.08626,0.088406,0.094575,0.11161,0.11782,0.12049,0.11332,0.10508,0.11121,0.11878,0.12217,0.10306,0.085973,0.093576,0.089597,0.084295,0.11857,0.148,0.12511,0.088738,0.071202,0.085188,0.10338,0.073699,0.02733,0.06889,0.064914,0.059613,0.012472,0.067143,0.051364,0.04063,0.011724,0.030375,2
44,0.05812,0.067306,0.082398,0.081011,0.0058637,0.011552,0.049846,0.044214,0.065728,0.021471,0.045276,0.061815,0.063436,0.055686,0.058856,0.054083,0.076005,0.10505,0.11091,0.097146,0.080461,0.0304,0.041476,0.058709,0.030679,0.032679,0.057414,0.076113,0.063627,0.055792,0.073795,0.094656,0.061453,0.018806,0.036687,0.069515,0.085694,0.054517,0.03887,0.035729,0.034662,0.049631,0.024881,0.019617,0.017156,0.025852,0.035162,0.052968,0.06504,0.019201,0.030789,0.036545,0.01731,0.068581,0.11165,0.069912,0.16337,0.12324,0.031723,0.032062,1
45,0.020183,0.011789,0.0069062,0.044844,0.055817,0.051231,0.051573,0.021498,0.01532,0.011001,0.028339,0.034161,0.049675,0.060882,0.075071,0.074245,0.075935,0.083377,0.086392,0.088404,0.099558,0.10281,0.096441,0.091634,0.08358,0.074096,0.060612,0.042477,0.047945,0.068672,0.06239,0.045409,0.055656,0.049792,0.015518,0.0099754,0.0060346,0.0079785,0.030784,0.041935,0.034621,0.013729,0.0038976,0.021406,0.018216,0.006969,0.023519,0.024259,0.028785,0.028519,0.055697,0.012182,0.042194,0.06014,0.049294,0.040148,0.0021402,0.015575,0.01793,0.022781,1
